Outlet_ID,hist_mean_monthly,hist_median_monthly,hist_max_monthly,hist_std_monthly,hist_cv,hist_p90_monthly,hist_p75_monthly,hist_months_active,censoring_indicator,sales_trend_slope,holiday_uplift_ratio,avg_jan_sales,jan_ratio,Distributor_ID,dist_jan_seasonality,total_gaussian_poi_score,total_gravity_poi_score,total_exp_poi_score,total_poi_count,poi_count_bus_stop,poi_count_school,poi_count_market,poi_count_hospital,poi_count_restaurant,poi_count_supermarket,competitor_count,competitor_density_score,market_isolation_score,Province,Outlet_Type,Outlet_Type_Convenience,Outlet_Type_Eatery,Outlet_Type_Grocery,Outlet_Type_Kade,Outlet_Type_Pharmacy,Outlet_Type_Supermarket,Province_Central,Province_North-Western,Province_Southern,Province_Western
OUT_00119,45.48916666666667,44.004999999999995,92.86,14.078464137904728,0.3094904824497714,63.37000000000002,50.3575,48,0,-0.030597047329571057,1.8512510188661908,4.593095238095238,0.5,DIST_S_01,1.3184,5.53762429237872,0.002702500071231,2.300393242711489,6.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,0.1957334455144423,0.4087100513983619,Southern,Kade,False,False,False,True,False,False,False,False,True,False
OUT_00120,193.96854166666665,184.54500000000002,380.83,59.316802505952225,0.30580630238426837,263.5190000000001,230.02,48,0,0.15618486756404457,1.2459204246739655,18.517592592592592,0.5,DIST_S_02,1.3121,4.710611257172984,0.0027626628837064,3.024259670350812,9.0,3.0,0.0,1.0,2.0,4.0,0.0,3.0,0.0252679492987922,0.2145747566827016,Southern,Grocery,False,False,True,False,False,False,False,False,True,False
OUT_00121,250.65645833333335,238.175,417.22,67.85256926067592,0.27069946536323736,346.17600000000004,287.3675,48,0,0.5868948111159317,1.322824385283084,22.68127659574468,0.5,DIST_W_01,1.1554,6.297607517705042,0.0022511302168026,7.038909501563243,14.0,0.0,2.0,1.0,0.0,1.0,0.0,8.0,2.253462226297548,0.5213065150486286,Western,Kade,False,False,False,True,False,False,False,False,False,True
OUT_00122,282.85125,275.595,505.69,75.51265171225958,0.2669694820590667,373.62100000000004,329.9125,48,0,-0.23047329570126354,1.120468952373936,22.717857142857145,0.5,DIST_W_02,1.3353,3.180242724240227,0.004045231451945,6.290485676977943,12.0,5.0,0.0,1.0,1.0,2.0,2.0,10.0,0.65267808031136,0.228091474276097,Western,Grocery,False,False,True,False,False,False,False,False,False,True
OUT_00123,197.4333333333333,186.925,331.65,58.06665686705505,0.2941076660495782,274.3860000000001,230.4425,48,0,0.16778332609639018,1.1140403701137318,18.647321428571427,0.5,DIST_W_03,1.2764,1.504798898746088,0.0003159626352297,3.631369837843001,12.0,3.0,0.0,1.0,0.0,2.0,0.0,6.0,1.2646123979021835,0.6406057950380312,Western,Kade,False,False,False,True,False,False,False,False,False,True
OUT_00124,112.54541666666667,108.29499999999999,276.65,40.44310845001025,0.3593492267196746,157.48600000000002,129.0575,48,0,0.4831980026052949,0.8456702699741792,10.63923076923077,0.5,DIST_C_01,1.309,3.9172414833955793,0.0035986184618048,3.907178804507656,8.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.2750589409473093,0.1840045279641104,Central,Eatery,False,True,False,False,False,False,True,False,False,False
OUT_00125,289.42520833333333,276.64,583.44,82.49462262267645,0.2850291551925454,397.235,326.45500000000004,48,0,0.09925043421623322,1.0843249441536953,27.258750000000003,0.5,DIST_C_02,1.3043,1.0405030672380644,0.0033823532726713,1.850385683712243,12.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,1.1681467845835476,0.4657345381239367,Central,Supermarket,False,False,False,False,False,True,True,False,False,False
OUT_00126,334.7320833333333,331.40500000000003,572.9300000000001,89.07110121786485,0.26609669539554104,448.27500000000003,374.47,48,0,0.6260746851932202,1.4668335939980879,37.19931818181818,0.5,DIST_C_03,1.2356,1.5324082588113943,0.001785770033617,3.303661798243738,7.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.3301640547780723,0.342926716371232,Central,Grocery,False,False,True,False,False,False,True,False,False,False
OUT_00127,216.448125,220.435,382.65000000000003,56.76819901858638,0.26227161366533613,273.2070000000001,249.54500000000002,48,0,-0.7926460052105972,0.9875309413463124,19.701666666666668,0.5,DIST_NW_01,1.335,3.746212559973296,0.0014714841566662,2.443759882770632,4.0,2.0,2.0,0.0,0.0,5.0,1.0,4.0,0.4265937946537563,0.1671849495359755,North-Western,Grocery,False,False,True,False,False,False,False,True,False,False
OUT_00128,80.09229166666667,74.38499999999999,187.42,31.200142882895914,0.389552380555506,111.87100000000001,88.0075,48,0,0.22694800260529654,0.8343700088029562,6.659245283018868,0.5,DIST_NW_02,1.2842,3.485897751038584,0.0011392822133402,0.3985020204220947,7.0,1.0,2.0,1.0,0.0,4.0,0.0,5.0,0.338434181279748,0.2569404360600969,North-Western,Pharmacy,False,False,False,False,True,False,False,True,False,False
OUT_00129,76.42041666666667,68.96000000000001,204.73,36.06232783923408,0.4718938918709648,116.63600000000005,81.80250000000001,48,0,-0.08586734693877647,0.7058010897379334,6.374528301886793,0.5,DIST_S_01,1.3184,1.167443912946964,0.0029470938105997,5.826400320642703,7.0,4.0,1.0,2.0,0.0,7.0,0.0,2.0,0.6607747353908007,0.0264420309161427,Southern,Grocery,False,False,True,False,False,False,False,False,True,False
OUT_00130,234.48583333333332,216.185,433.29,72.6274985092858,0.3097308586913316,333.7630000000001,267.96250000000003,48,0,0.03892857142856626,1.2709541664671264,20.217021276595744,0.5,DIST_S_02,1.3121,6.984653127047107,0.0022144610240907,1.5148180828907294,7.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.4181117940981236,0.2010027978549476,Southern,Eatery,False,True,False,False,False,False,False,False,True,False
OUT_00131,234.98875,230.48,375.26,65.28625923739823,0.2778271693321413,321.4080000000001,280.34000000000003,48,0,0.08054711246200276,1.1049682950448356,22.352708333333336,0.5,DIST_W_01,1.1554,13.723433721793636,0.0016346818765391,12.435720481842315,10.0,4.0,0.0,1.0,0.0,2.0,0.0,8.0,0.2376775900075439,0.2825434354848789,Western,Grocery,False,False,True,False,False,False,False,False,False,True
OUT_00132,286.5677083333333,283.115,522.64,84.51044813259892,0.29490569130802774,395.12100000000004,340.0825,48,0,-0.8141994138080834,1.2770832606725948,26.597454545454543,0.5,DIST_W_02,1.3353,9.695656833503458,0.0006540799327184,10.306713036618689,12.0,0.0,1.0,2.0,0.0,5.0,0.0,7.0,0.1179637800118672,0.1926559624230055,Western,Grocery,False,False,True,False,False,False,False,False,False,True
OUT_00133,475.4239583333333,447.77,1088.39,161.48595866421437,0.33966727135571056,639.6720000000003,559.9325,48,0,-1.6982821320017474,1.1581904916988468,45.921290322580646,0.5,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,False,False,False,False,False
OUT_00134,272.37375,276.42499999999995,384.28999999999996,60.22288518936894,0.22110385156193996,364.486,309.8975,48,0,-0.8049511506730421,0.9889681933753126,22.7,0.5,DIST_C_01,1.309,4.843688908195961,0.000252570734458,2.957696859165118,6.0,2.0,0.0,0.0,1.0,4.0,0.0,3.0,0.4658600636776133,0.0917691113281429,Central,Kade,False,False,False,True,False,False,True,False,False,False
OUT_00135,124.63625,113.675,225.96,37.25505258465094,0.298910249503262,175.43,143.6275,48,0,-0.4831708640903189,0.9557174421612431,11.280877192982455,0.5,DIST_C_02,1.3043,4.847869578261463,0.0029233129215466,3.6510236077352616,7.0,2.0,1.0,0.0,0.0,5.0,1.0,10.0,0.3358689630227571,0.2970668871105968,Central,Kade,False,False,False,True,False,False,True,False,False,False
OUT_00136,844.25,837.72,1256.58,220.45685669497735,0.26112745832985174,1130.4990000000003,1035.91,48,0,-0.46089665653496614,1.009584876174962,68.22725806451614,0.5,DIST_C_03,1.2356,6.453119893714127,0.0011167169540159,3.969165116673832,7.0,1.0,0.0,1.0,0.0,4.0,0.0,5.0,0.050449517382809,0.1891425243385493,Central,Supermarket,False,False,False,False,False,True,True,False,False,False
OUT_00137,77.81166666666667,70.475,177.86,33.827229453241806,0.4347321025541389,124.44600000000005,90.78,48,0,0.251685844550584,0.9674698751570039,6.2092156862745105,0.5,DIST_NW_01,1.335,5.313950721656497,0.0017615080895263,2.136996315411336,11.0,4.0,0.0,0.0,0.0,3.0,0.0,4.0,0.2517739733698985,0.2964533699874834,North-Western,Pharmacy,False,False,False,False,True,False,False,True,False,False
OUT_00138,157.34270833333332,152.15,267.59999999999997,47.191650575056464,0.29992905978890433,225.934,184.8125,48,0,-0.2484015414676536,0.9414263057444693,13.961666666666666,0.5,DIST_NW_02,1.2842,1.7095956214950725,0.0012516265396057,2.218353382101076,10.0,2.0,1.0,1.0,0.0,4.0,1.0,4.0,0.3615727543498909,0.2868697606836943,North-Western,Kade,False,False,False,True,False,False,False,True,False,False
OUT_00139,318.6014583333333,285.235,559.74,97.80631853125095,0.3069864119357613,437.7310000000001,384.4275,48,0,0.1940789188015581,1.0339862702164244,30.327872340425532,0.5,DIST_S_01,1.3184,2.7584969614086403,0.0002571502983176,3.834571349328213,8.0,4.0,1.0,3.0,0.0,6.0,0.0,6.0,0.8769233646617588,0.6311072784529376,Southern,Grocery,False,False,True,False,False,False,False,False,True,False
OUT_00140,222.67958333333334,214.905,407.51,68.40966691544601,0.3072112220231806,313.65,254.3525,48,0,-0.5597807207989625,0.8663387550714804,21.6406,0.5,DIST_S_02,1.3121,13.593064396448977,0.0001636912329369,2.4639453759142853,11.0,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0395762905532846,0.7056353993323261,Southern,Kade,False,False,False,True,False,False,False,False,True,False
OUT_00141,391.80875,366.81,740.94,128.21641226017962,0.3272423401983229,564.4090000000001,476.53000000000003,48,0,1.874658054711241,1.1005489195076499,36.43725,0.5,DIST_W_01,1.1554,0.9259372762850808,0.0015253061336982,3.641173685872747,12.0,3.0,0.0,1.0,2.0,6.0,1.0,4.0,0.3213530567813966,0.4716618932407757,Western,Grocery,False,False,True,False,False,False,False,False,False,True
OUT_00142,202.53041666666664,192.14499999999998,354.84000000000003,59.7968540038593,0.2952487581274054,293.49,226.3725,48,0,0.8968193660442877,1.0744637461998687,16.117755102040817,0.5,DIST_W_02,1.3353,4.514518837877829,0.0016582910182555,2.5642632692825438,16.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,1.2972484662570751,0.4757162526525013,Western,Grocery,False,False,True,False,False,False,False,False,False,True
OUT_00143,244.5325,243.67000000000002,385.18,65.83048079824161,0.2692095357395913,329.62600000000003,295.995,48,0,0.15466891011723485,1.1169151176018501,23.16480769230769,0.5,DIST_W_03,1.2764,14.019250224113184,0.0016572494220972,6.7480030461069616,9.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,0.7839968856165568,0.4317434850279253,Western,Grocery,False,False,True,False,False,False,False,False,False,True
OUT_00144,113.14854166666667,104.1,219.32,41.73234339288961,0.3688279387270607,166.27400000000003,139.44250000000002,48,0,0.2933212114633066,0.9415218861270229,11.002380952380951,0.5,DIST_C_01,1.309,1.8065336524716733,0.0008526032268609,1.4721615763900902,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.1712158044924225,0.4780325665655288,Central,Kade,False,False,False,True,False,False,True,False,False,False
OUT_00145,405.97208333333333,377.395,701.44,120.86780230427476,0.29772441817146644,566.78,494.16999999999996,48,0,-0.5521971341728283,1.0550347756669465,35.992599999999996,0.5,DIST_C_02,1.3043,5.413958576698446,0.005154562596651,4.569479691013989,8.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.9332472901462158,0.618646353060288,Central,Supermarket,False,False,False,False,False,True,True,False,False,False
OUT_00146,258.1358333333333,253.73000000000002,379.78000000000003,60.35813791077998,0.23382316639797515,347.17800000000005,297.845,48,0,0.21374511506729996,0.8859253145194836,24.657600000000002,0.5,DIST_C_03,1.2356,3.4523892767937103,0.0026708281348222,4.837203240488157,12.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,0.3399117487359824,0.0926067151619476,Central,Grocery,False,False,True,False,False,False,True,False,False,False
OUT_00147,241.02145833333336,220.995,462.76,73.61271383567886,0.30541975119025405,335.466,285.67,48,0,-0.35443497611811037,1.3401713659834997,22.138076923076923,0.5,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,False,False,False,False,False
OUT_00148,251.30375,249.39,371.06,66.40204279813956,0.2642302106440495,342.272,301.21750000000003,48,0,-0.17367889709075623,1.0476995528107407,21.824680851063828,0.5,DIST_NW_02,1.2842,1.9180898340592845,0.0014440620725229,3.6310265905753543,6.0,2.0,1.0,0.0,0.0,4.0,1.0,9.0,0.3449281918984758,0.2567413659895438,North-Western,Eatery,False,True,False,False,False,False,False,True,False,False
OUT_00149,209.47854166666664,199.89499999999998,384.28,63.69987093709438,0.304087809807541,294.12100000000004,234.4025,48,0,0.3885328918801525,1.0522789975216575,18.39,0.5,DIST_S_01,1.3184,0.3620224342423172,0.0010910247937177,4.183429395702486,6.0,4.0,1.0,2.0,0.0,2.0,0.0,5.0,1.8772391715629648,0.333312466701102,Southern,Supermarket,False,False,False,False,False,True,False,False,True,False
OUT_00150,359.9922916666667,335.47,594.11,108.95326136799041,0.30265442869225434,538.6780000000001,428.1675,48,0,-0.25127279635259286,1.1315802911859538,35.65,0.5,DIST_S_02,1.3121,3.838305039870936,0.0011269221194329,3.638713339658295,8.0,1.0,0.0,0.0,2.0,3.0,0.0,3.0,1.4698319796163606,0.6281102270709287,Southern,Grocery,False,False,True,False,False,False,False,False,True,False
OUT_00151,134.07333333333335,129.51999999999998,257.76,43.575407388549046,0.3250117402556987,190.20700000000002,156.1275,48,0,0.799756838905773,0.9371753282857969,12.687777777777779,0.5,DIST_W_01,1.1554,3.354437285931377,0.0043008267776361,8.784761820859941,15.0,3.0,0.0,3.0,0.0,4.0,0.0,6.0,0.3329977834346483,0.2678427018955912,Western,Kade,False,False,False,True,False,False,False,False,False,True
OUT_00152,144.86166666666665,140.88,277.92,44.00760477479073,0.30379054574909903,212.168,171.89999999999998,48,0,-0.3970864090316999,1.0941262417155255,14.738928571428572,0.5,DIST_W_02,1.3353,6.09154950109923,0.0021632729710229,8.527249219943076,14.0,4.0,1.0,0.0,0.0,5.0,0.0,6.0,0.1136223914970344,0.0797277822059525,Western,Kade,False,False,False,True,False,False,False,False,False,True
OUT_00153,130.47395833333334,125.71000000000001,217.21,33.73942612860492,0.2585912664840583,172.6850000000001,142.5675,48,0,-0.601147959183677,0.8617092919368656,11.098936170212765,0.5,DIST_W_03,1.2764,9.629203879703104,0.0049253632052139,6.488404985590687,18.0,4.0,0.0,1.0,0.0,2.0,2.0,8.0,0.2955231208355383,0.4037045671931855,Western,Grocery,False,False,True,False,False,False,False,False,False,True
OUT_00154,367.7033333333333,360.57,598.75,99.58034218837878,0.27081707768503266,479.79,435.6125,48,0,-0.5753332609639678,1.0352248518903113,32.995961538461536,0.5,DIST_C_01,1.309,6.105624596694156,0.0015823614427661,5.197687458072004,8.0,1.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0154787690686955,0.0274172031190091,Central,Supermarket,False,False,False,False,False,True,True,False,False,False
OUT_00155,222.85395833333334,216.25,400.24,70.16856329929799,0.3148634371319692,308.26200000000017,266.225,48,0,0.514559813287014,0.9086968379512403,20.294615384615383,0.5,DIST_C_02,1.3043,2.2512647115480475,0.0051884503918618,2.197331004068064,11.0,2.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0104932861635922,0.0852619505947165,Central,Eatery,False,True,False,False,False,False,True,False,False,False
OUT_00156,401.83625,373.57,659.12,123.76798695199393,0.30800602721131787,609.98,496.6475,48,0,1.584009986973506,1.097146893061111,36.69875,0.5,DIST_C_03,1.2356,1.9150032306483356,0.0010222944582801,1.31715524861808,10.0,3.0,3.0,2.0,1.0,4.0,1.0,5.0,0.2516951143534165,0.5158380623351615,Central,Grocery,False,False,True,False,False,False,True,False,False,False
OUT_00157,116.63833333333334,107.805,243.09,34.30327031945976,0.2940994554631247,155.98700000000005,140.91500000000002,48,0,0.21943226226660645,1.1679551154313936,10.001666666666667,0.5,DIST_NW_01,1.335,1.0226121558565937,0.0028196629226071,1.2580374933572134,11.0,0.0,1.0,0.0,1.0,5.0,2.0,2.0,1.4152769347244334,0.207304516674919,North-Western,Grocery,False,False,True,False,False,False,False,True,False,False
OUT_00158,370.5264583333333,331.72499999999997,689.77,116.4398561853557,0.31425517278607934,529.8950000000001,453.6875,48,0,-0.5691017151541579,1.095546544269359,34.526153846153846,0.5,DIST_NW_02,1.2842,6.3092581447928335,0.0003653472934672,1.9497983378234651,13.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.02535840274155,0.1944800419852734,North-Western,Grocery,False,False,True,False,False,False,False,True,False,False
OUT_00159,102.31979166666667,102.99000000000001,191.48000000000002,28.43014705656306,0.27785579498814517,135.394,114.75999999999999,48,0,-0.22116966999565987,0.9736823873573788,9.817209302325582,0.5,DIST_S_01,1.3184,12.363451951017218,0.0006142929676189,0.3337207429195171,6.0,2.0,1.0,1.0,0.0,3.0,0.0,2.0,0.3581493953179769,0.3852551100261852,Southern,Grocery,False,False,True,False,False,False,False,False,True,False
OUT_00160,127.87916666666666,132.7,231.10999999999999,42.89626134744906,0.33544370412784774,176.16400000000004,156.155,48,0,0.2014057750759834,0.987839431918954,11.442962962962962,0.5,DIST_S_02,1.3121,6.772952766399335,0.0046956706308997,2.93620616870867,12.0,3.0,5.0,2.0,0.0,5.0,0.0,1.0,0.4164648999208902,0.2109709351142247,Southern,Grocery,False,False,True,False,False,False,False,False,True,False
OUT_00161,137.63729166666667,128.44,273.14,45.846812355355354,0.3330987685109954,196.28400000000005,164.48000000000002,48,0,0.9993644159791553,1.1546909400438667,11.911764705882353,0.5,DIST_W_01,1.1554,15.582404210570802,0.0047627432224091,8.012511318422124,12.0,2.0,0.0,2.0,1.0,1.0,1.0,7.0,0.0044633774111592,0.4001551518987801,Western,Grocery,False,False,True,False,False,False,False,False,False,True
OUT_00162,348.52,338.45500000000004,520.27,94.42796678229547,0.27093987943961745,478.43600000000004,417.3025,48,0,0.09345636126790692,1.393435747050755,33.330925925925925,0.5,DIST_W_02,1.3353,3.639336382089263,0.0035762811721872,9.581163652710972,14.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,0.1820326351112012,0.3755004619900949,Western,Eatery,False,True,False,False,False,False,False,False,False,True
OUT_00163,289.0620833333333,292.28000000000003,444.67,74.91728971135458,0.2591737001527224,405.33900000000006,331.6675,48,0,0.6163373860182318,1.0759473491933165,24.388,0.5,DIST_W_03,1.2764,9.231206660222693,0.0022110626710013,1.0006479480819317,10.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0188146275987941,0.2831591016702666,Western,Kade,False,False,False,True,False,False,False,False,False,True
OUT_00164,331.76229166666667,329.525,486.09,85.29729606448916,0.25710364983308703,447.197,385.19,48,0,-0.6115767477203731,0.9018612325980039,31.86058823529412,0.5,DIST_C_01,1.309,5.760138997921555,0.0028144977974579,1.294769931879764,8.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,0.7023096870116436,0.2606639214826741,Central,Grocery,False,False,True,False,False,False,True,False,False,False
OUT_00165,114.56729166666668,115.57499999999999,208.5,35.65551216611555,0.3112189495572191,161.84100000000004,130.9375,48,0,0.042564589665651506,0.9899487559178822,9.507068965517242,0.5,DIST_C_02,1.3043,1.3262771948626426,0.0029758382103167,4.474844499679115,10.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0787047062155144,0.3730905377134682,Central,Grocery,False,False,True,False,False,False,True,False,False,False
OUT_00166,46.20208333333333,42.46,92.53999999999999,15.270981375246338,0.33052581774443085,70.905,52.1825,48,0,-0.08507490230134644,0.8820444186891473,3.5703174603174603,0.5,DIST_C_03,1.2356,9.574304292531924,0.0039697801412374,2.14312822472979,9.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0164587906651172,0.117814605647664,Central,Kade,False,False,False,True,False,False,True,False,False,False
OUT_00167,236.73416666666665,235.09500000000003,454.84000000000003,59.55732585602351,0.2515789194885551,295.15900000000005,274.135,48,0,-1.01843682153713,1.1753991523809382,21.424727272727274,0.5,DIST_NW_01,1.335,0.8364268672019667,0.0003148534095632,3.943400082533163,2.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,0.515464175877289,0.2721933980115276,North-Western,Grocery,False,False,True,False,False,False,False,True,False,False
OUT_00168,69.90333333333334,66.11500000000001,143.11,22.07230992098985,0.3157547554383174,93.66400000000002,84.28,48,0,0.3061658706035591,1.057143937622715,6.625,0.5,DIST_NW_02,1.2842,8.611314031791569,0.0010987515297453,0.7861662118711152,8.0,2.0,0.0,1.0,0.0,2.0,0.0,5.0,0.1303050417067724,0.1213136646036166,North-Western,Eatery,False,True,False,False,False,False,False,True,False,False
OUT_00169,297.9889583333333,287.45000000000005,560.15,93.13944787229346,0.3125600639474258,417.98500000000007,334.1725,48,0,-0.4996564264003508,0.9982235229168014,29.430192307692305,0.5,DIST_S_01,1.3184,0.8305642553938417,0.0015590173507143,6.16900527628011,7.0,3.0,1.0,0.0,2.0,5.0,0.0,3.0,0.0858215774550607,0.3191556893528231,Southern,Convenience,True,False,False,False,False,False,False,False,True,False
OUT_00170,316.81604166666665,300.745,550.66,84.8636163359496,0.2678640131020815,422.86400000000003,375.225,48,0,0.3637717108119824,1.273989533409262,28.537580645161288,0.5,DIST_S_02,1.3121,1.38707531988955,0.003921787557748,0.7255042831582676,4.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,0.4939265323941818,0.1619680350239067,Southern,Supermarket,False,False,False,False,False,True,False,False,True,False
OUT_00171,234.720625,234.18,405.1,66.45335085627057,0.2831167940877397,325.06500000000005,274.74749999999995,48,0,0.24719116369951577,1.002699934945857,20.388749999999998,0.5,DIST_W_01,1.1554,9.34900197254535,0.0034566060013167,5.746381716342174,13.0,2.0,1.0,1.0,1.0,3.0,0.0,11.0,1.7332425894727634,0.3663188244863406,Western,Convenience,True,False,False,False,False,False,False,False,False,True
OUT_00172,408.7916666666667,419.24,620.46,109.47941412115821,0.2678122453274689,537.9350000000001,478.64750000000004,48,0,0.44422492401214936,1.0487982553991593,33.984406779661015,0.5,DIST_W_02,1.3353,7.033658553087784,0.0059615227315392,5.856757682314203,18.0,3.0,2.0,1.0,0.0,2.0,0.0,8.0,0.9503447974619386,0.2742228700007361,Western,Grocery,False,False,True,False,False,False,False,False,False,True
OUT_00173,343.37354166666665,321.27,695.82,114.91488958743268,0.33466436880855394,467.43100000000004,428.66499999999996,48,0,1.217590642640029,1.0315586044789662,32.74704918032787,0.5,DIST_W_03,1.2764,4.868306532708044,0.0005592042405654,3.327379993911646,10.0,2.0,2.0,2.0,0.0,4.0,0.0,8.0,0.3214121185747106,0.4150247241891296,Western,Kade,False,False,False,True,False,False,False,False,False,True
OUT_00174,201.188125,191.67000000000002,385.72,64.99446859136096,0.32305320501078755,278.66900000000004,252.8225,48,0,-0.4144436604429045,0.8668613400935952,21.029,0.5,DIST_C_01,1.309,9.33428761077968,0.0008738725831799,3.540572821527008,4.0,2.0,0.0,2.0,0.0,5.0,1.0,1.0,0.442618459864155,0.0892307676827799,Central,Kade,False,False,False,True,False,False,True,False,False,False
OUT_00175,184.36687500000002,173.05,307.5,46.791588221863854,0.25379606950469735,240.953,216.82250000000002,48,0,0.428058510638295,0.8721270293505504,13.286,0.5,DIST_C_02,1.3043,1.0499453762041158,0.0033727334563378,3.612146425838817,9.0,1.0,2.0,1.0,0.0,3.0,1.0,5.0,0.1860840987405282,0.6153360403402338,Central,Supermarket,False,False,False,False,False,True,True,False,False,False
OUT_00176,181.18500000000003,169.685,316.0,48.90062454459108,0.2698933385467399,248.05800000000008,218.485,48,0,0.03162831089882681,0.8674943373353776,16.058666666666667,0.5,DIST_C_03,1.2356,2.9565844011193194,0.0009895345863171,3.339505816287343,4.0,4.0,0.0,0.0,1.0,3.0,0.0,7.0,3.5348823330762973,0.3124528470419891,Central,Convenience,True,False,False,False,False,False,True,False,False,False
OUT_00177,130.32958333333332,124.84,244.92000000000002,41.78774715857092,0.3206313262867865,189.81300000000002,161.6525,48,0,0.2358326096395982,0.8278205128205127,11.214528301886793,0.5,DIST_NW_01,1.335,5.094790180997809,0.001183574993179,1.638244502397149,6.0,5.0,3.0,1.0,0.0,3.0,1.0,7.0,0.6908309307907178,0.1420165256385056,North-Western,Supermarket,False,False,False,False,False,True,False,True,False,False
OUT_00178,305.52625,304.94500000000005,481.55,86.02764324715383,0.28157201957983585,425.139,374.97749999999996,48,0,1.017260095527567,1.0380378411028166,28.786199999999997,0.5,DIST_NW_02,1.2842,4.112761820410063,0.0038754193497551,1.3815785248821657,8.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.4764535513202914,0.2058874818314959,North-Western,Grocery,False,False,True,False,False,False,False,True,False,False
OUT_00179,436.370625,436.225,644.15,105.50842588932704,0.2417862703048058,582.5310000000002,491.445,48,0,-0.6463129613547657,1.1189542256325444,39.2137037037037,0.5,DIST_S_01,1.3184,1.9701791424039188,0.0004701252754261,1.7882336811220387,11.0,1.0,0.0,2.0,0.0,3.0,2.0,3.0,0.2751811171351786,0.582373813070798,Southern,Grocery,False,False,True,False,False,False,False,False,True,False
OUT_00180,319.3525,316.39,613.43,93.20473815688567,0.2918553578158482,423.855,372.7,48,0,-0.22988710377768576,0.9801229826052452,32.0662,0.5,DIST_S_02,1.3121,2.0314211679308736,0.0006036546588045,1.2216401345075338,8.0,4.0,2.0,1.0,0.0,6.0,0.0,2.0,0.4813667077323774,0.5599032384584985,Southern,Grocery,False,False,True,False,False,False,False,False,True,False
OUT_00181,793.773125,751.23,1302.41,167.36902291180445,0.2108524685964953,1027.4780000000003,843.675,48,0,-2.6689779635258506,1.0468851473618417,65.4278125,0.5,DIST_W_01,1.1554,12.086799689035091,0.0004833367753544,10.719693936792291,9.0,2.0,1.0,1.0,0.0,2.0,0.0,6.0,0.3134752695981945,0.4527849249796499,Western,Convenience,True,False,False,False,False,False,False,False,False,True
OUT_00182,496.4089583333334,510.46,770.58,136.4080681341222,0.274789698784053,654.446,580.2199999999999,48,0,1.108856382978717,1.0268965020881056,46.775283018867924,0.5,DIST_W_02,1.3353,12.47476527546308,0.0079815831184752,3.834550023470415,11.0,4.0,2.0,1.0,0.0,1.0,0.0,10.0,0.0219672173364509,0.0933157639478207,Western,Convenience,True,False,False,False,False,False,False,False,False,True
OUT_00183,352.9222916666667,331.735,691.45,116.3194446568364,0.3295893951824939,484.319,416.87750000000005,48,0,1.018682696482844,1.248698298599035,29.703636363636363,0.5,DIST_W_03,1.2764,8.382795331315426,0.0052652268448305,5.625456766870453,14.0,3.0,0.0,1.0,0.0,3.0,1.0,6.0,0.3770048622012435,0.1142869171733067,Western,Grocery,False,False,True,False,False,False,False,False,False,True
OUT_00184,373.9135416666666,349.92,713.89,116.68582685706683,0.31206633045959314,538.4390000000001,420.8325,48,0,-0.5196987624837226,1.2537982596586623,33.43627450980392,0.5,DIST_C_01,1.309,1.618343874331046,0.0025808302799053,4.4623619127371255,9.0,2.0,4.0,0.0,0.0,1.0,0.0,4.0,1.3330762936090053,0.1373833372953697,Central,Supermarket,False,False,False,False,False,True,True,False,False,False
OUT_00185,98.183125,88.19999999999999,195.65,35.67795953259623,0.36338178819014194,150.67300000000003,114.83,48,0,0.18053028658271603,0.9800685067123849,10.218103448275862,0.5,DIST_C_02,1.3043,2.0860677838233777,0.0008498052137044,1.1687090040787802,6.0,2.0,0.0,1.0,1.0,4.0,1.0,4.0,0.4921524360238742,0.3321218280106991,Central,Eatery,False,True,False,False,False,False,True,False,False,False
